title,main link,supplemental link
alcove-a-connectionist-model-of-human-category-learning,http://papers.nips.cc/paper/416-alcove-a-connectionist-model-of-human-category-learning.pdf,
spherical-units-as-dynamic-consequential-regions-implications-for-attention-competition-and-categorization,http://papers.nips.cc/paper/297-spherical-units-as-dynamic-consequential-regions-implications-for-attention-competition-and-categorization.pdf,
connectionist-implementation-of-a-theory-of-generalization,http://papers.nips.cc/paper/351-connectionist-implementation-of-a-theory-of-generalization.pdf,
adaptive-spline-networks,http://papers.nips.cc/paper/408-adaptive-spline-networks.pdf,
multi-layer-perceptrons-with-b-spline-receptive-field-functions,http://papers.nips.cc/paper/300-multi-layer-perceptrons-with-b-spline-receptive-field-functions.pdf,
bumptrees-for-efficient-function-constraint-and-classification-learning,http://papers.nips.cc/paper/312-bumptrees-for-efficient-function-constraint-and-classification-learning.pdf,
basis-function-trees-as-a-generalization-of-local-variable-selection-methods-for-function-approximation,http://papers.nips.cc/paper/340-basis-function-trees-as-a-generalization-of-local-variable-selection-methods-for-function-approximation.pdf,
generalization-properties-of-radial-basis-functions,http://papers.nips.cc/paper/294-generalization-properties-of-radial-basis-functions.pdf,
leaning-by-combining-memorization-and-gradient-descent,http://papers.nips.cc/paper/325-leaning-by-combining-memorization-and-gradient-descent.pdf,
sequential-adaptation-of-radial-basis-function-neural-networks-and-its-application-to-time-series-prediction,http://papers.nips.cc/paper/373-sequential-adaptation-of-radial-basis-function-neural-networks-and-its-application-to-time-series-prediction.pdf,
oriented-non-radial-basis-functions-for-image-coding-and-analysis,http://papers.nips.cc/paper/415-oriented-non-radial-basis-functions-for-image-coding-and-analysis.pdf,
computing-with-arrays-of-bell-shaped-and-sigmoid-functions,http://papers.nips.cc/paper/412-computing-with-arrays-of-bell-shaped-and-sigmoid-functions.pdf,
discrete-affine-wavelet-transforms-for-anaylsis-and-synthesis-of-feedfoward-neural-networks,http://papers.nips.cc/paper/324-discrete-affine-wavelet-transforms-for-anaylsis-and-synthesis-of-feedfoward-neural-networks.pdf,
extensions-of-a-theory-of-networks-for-approximation-and-learning-outliers-and-negative-examples,http://papers.nips.cc/paper/343-extensions-of-a-theory-of-networks-for-approximation-and-learning-outliers-and-negative-examples.pdf,
how-receptive-field-parameters-affect-neural-learning,http://papers.nips.cc/paper/296-how-receptive-field-parameters-affect-neural-learning.pdf,
a-competitive-modular-connectionist-architecture,http://papers.nips.cc/paper/430-a-competitive-modular-connectionist-architecture.pdf,
evaluation-of-adaptive-mixtures-of-competing-experts,http://papers.nips.cc/paper/318-evaluation-of-adaptive-mixtures-of-competing-experts.pdf,
a-framework-for-the-cooperation-of-learning-algorithms,http://papers.nips.cc/paper/308-a-framework-for-the-cooperation-of-learning-algorithms.pdf,
connectionist-music-composition-based-on-melodic-and-stylistic-constraints,http://papers.nips.cc/paper/429-connectionist-music-composition-based-on-melodic-and-stylistic-constraints.pdf,
using-genetic-algorithms-to-improve-pattern-classification-performance,http://papers.nips.cc/paper/381-using-genetic-algorithms-to-improve-pattern-classification-performance.pdf,
evolution-and-learning-in-neural-networks-the-number-and-distribution-of-learning-trials-affect-the-rate-of-evolution,http://papers.nips.cc/paper/420-evolution-and-learning-in-neural-networks-the-number-and-distribution-of-learning-trials-affect-the-rate-of-evolution.pdf,
designing-linear-threshold-based-neural-network-pattern-classifiers,http://papers.nips.cc/paper/391-designing-linear-threshold-based-neural-network-pattern-classifiers.pdf,
on-stochastic-complexity-and-admissible-models-for-neural-network-classifiers,http://papers.nips.cc/paper/435-on-stochastic-complexity-and-admissible-models-for-neural-network-classifiers.pdf,
a-method-for-the-efficient-design-of-boltzmann-machines-for-classiffication-problems,http://papers.nips.cc/paper/418-a-method-for-the-efficient-design-of-boltzmann-machines-for-classiffication-problems.pdf,
note-on-learning-rate-schedules-for-stochastic-optimization,http://papers.nips.cc/paper/400-note-on-learning-rate-schedules-for-stochastic-optimization.pdf,
convergence-of-a-neural-network-classifier,http://papers.nips.cc/paper/407-convergence-of-a-neural-network-classifier.pdf,
learning-theory-and-experiments-with-competitive-networks,http://papers.nips.cc/paper/357-learning-theory-and-experiments-with-competitive-networks.pdf,
transforming-neural-net-output-levels-to-probability-distributions,http://papers.nips.cc/paper/419-transforming-neural-net-output-levels-to-probability-distributions.pdf,
back-propagation-is-sensitive-to-initial-conditions,http://papers.nips.cc/paper/395-back-propagation-is-sensitive-to-initial-conditions.pdf,
closed-form-inversion-of-backpropagation-networks-theory-and-optimization-issues,http://papers.nips.cc/paper/310-closed-form-inversion-of-backpropagation-networks-theory-and-optimization-issues.pdf,
generalization-by-weight-elimination-with-application-to-forecasting,http://papers.nips.cc/paper/323-generalization-by-weight-elimination-with-application-to-forecasting.pdf,
the-devil-and-the-network-what-sparsity-implies-to-robustness-and-memory,http://papers.nips.cc/paper/439-the-devil-and-the-network-what-sparsity-implies-to-robustness-and-memory.pdf,
generalization-dynamics-in-lms-trained-linear-networks,http://papers.nips.cc/paper/348-generalization-dynamics-in-lms-trained-linear-networks.pdf,
dynamics-of-generalization-in-linear-perceptrons,http://papers.nips.cc/paper/349-dynamics-of-generalization-in-linear-perceptrons.pdf,
constructing-hidden-units-using-examples-and-queries,http://papers.nips.cc/paper/301-constructing-hidden-units-using-examples-and-queries.pdf,
can-neural-networks-do-better-than-the-vapnik-chervonenkis-bounds,http://papers.nips.cc/paper/401-can-neural-networks-do-better-than-the-vapnik-chervonenkis-bounds.pdf,
second-order-properties-of-error-surfaces-learning-time-and-generalization,http://papers.nips.cc/paper/314-second-order-properties-of-error-surfaces-learning-time-and-generalization.pdf,
chaitin-kolmogorov-complexity-and-generalization-in-neural-networks,http://papers.nips.cc/paper/394-chaitin-kolmogorov-complexity-and-generalization-in-neural-networks.pdf,
asymptotic-slowing-down-of-the-nearest-neighbor-classifier,http://papers.nips.cc/paper/332-asymptotic-slowing-down-of-the-nearest-neighbor-classifier.pdf,
remarks-on-interpolation-and-recognition-using-neural-nets,http://papers.nips.cc/paper/436-remarks-on-interpolation-and-recognition-using-neural-nets.pdf,
e-entropy-and-the-complexity-of-feedforward-neural-networks,http://papers.nips.cc/paper/386-e-entropy-and-the-complexity-of-feedforward-neural-networks.pdf,
on-the-circuit-complexity-of-neural-networks,http://papers.nips.cc/paper/354-on-the-circuit-complexity-of-neural-networks.pdf,
comparison-of-three-classification-techniques-cart-c4-5-and-multi-layer-perceptrons,http://papers.nips.cc/paper/410-comparison-of-three-classification-techniques-cart-c45-and-multi-layer-perceptrons.pdf,
a-comparative-study-of-the-practical-characteristics-of-neural-network-and-conventional-pattern-classifiers,http://papers.nips.cc/paper/431-a-comparative-study-of-the-practical-characteristics-of-neural-network-and-conventional-pattern-classifiers.pdf,
time-trials-on-second-order-and-variable-learning-rate-algorithms,http://papers.nips.cc/paper/392-time-trials-on-second-order-and-variable-learning-rate-algorithms.pdf,
kohonen-networks-and-clustering-comparative-performance-in-color-clustering,http://papers.nips.cc/paper/352-kohonen-networks-and-clustering-comparative-performance-in-color-clustering.pdf,
vlsi-implementations-of-learning-and-memory-systems-a-review,http://papers.nips.cc/paper/334-vlsi-implementations-of-learning-and-memory-systems-a-review.pdf,
compact-eeprom-based-weight-functions,http://papers.nips.cc/paper/426-compact-eeprom-based-weight-functions.pdf,
an-analog-vlsi-splining-network,http://papers.nips.cc/paper/342-an-analog-vlsi-splining-network.pdf,
relaxation-networks-for-large-supervised-learning-problems,http://papers.nips.cc/paper/367-relaxation-networks-for-large-supervised-learning-problems.pdf,
design-and-implementation-of-a-high-speed-cmac-neural-network-using-programmable-cmos-logic-cell-arrays,http://papers.nips.cc/paper/404-design-and-implementation-of-a-high-speed-cmac-neural-network-using-programmable-cmos-logic-cell-arrays.pdf,
back-propagation-implementation-on-the-adaptive-solutions-cnaps-neurocomputer-chip,http://papers.nips.cc/paper/383-back-propagation-implementation-on-the-adaptive-solutions-cnaps-neurocomputer-chip.pdf,
reconfigurable-neural-net-chip-with-32k-connections,http://papers.nips.cc/paper/304-reconfigurable-neural-net-chip-with-32k-connections.pdf,
simulation-of-the-neocognitron-on-a-ccd-parallel-processing-architecture,http://papers.nips.cc/paper/411-simulation-of-the-neocognitron-on-a-ccd-parallel-processing-architecture.pdf,
vlsi-implementation-of-tinmann,http://papers.nips.cc/paper/364-vlsi-implementation-of-tinmann.pdf,
