title,link,group
language-access-to-distributed-data-with-error-recovery,https://www.ijcai.org/Proceedings/77-1/Papers/030.pdf,representation-of-knowledge-1-m-d
deductive-methods-for-large-data-bases,https://www.ijcai.org/Proceedings/77-1/Papers/031.pdf,representation-of-knowledge-1-m-d
spark-a-system-for-parallel-representation-of-knowledge,https://www.ijcai.org/Proceedings/77-1/Papers/031a.pdf,representation-of-knowledge-1-m-d
approximate-responses-from-a-data-base-query-system-an-application-of-inferencing-in-natural-language,https://www.ijcai.org/Proceedings/77-1/Papers/031b.pdf,representation-of-knowledge-1-m-d
experience-with-krl-0-one-cycle-of-a-knowledge-representation-language,https://www.ijcai.org/Proceedings/77-1/Papers/032.pdf,representation-of-knowledge-2-t-a
reasoning-about-knowledge-and-action,https://www.ijcai.org/Proceedings/77-1/Papers/033.pdf,representation-of-knowledge-2-t-a
a-state-logic-for-the-representation-of-natural-language-based-intelligent-systems,https://www.ijcai.org/Proceedings/77-1/Papers/033A.pdf,representation-of-knowledge-2-t-a
vocabularies-for-problem-solver-state-descriptions,https://www.ijcai.org/Proceedings/77-1/Papers/034.pdf,representation-of-knowledge-3-t-d
a-network-based-knowledge-representation-and-its-natural-deduction-system,https://www.ijcai.org/Proceedings/77-1/Papers/034A.pdf,representation-of-knowledge-3-t-d
truth-maintenance-systems-for-problem-solving,https://www.ijcai.org/Proceedings/77-1/Papers/035.pdf,representation-of-knowledge-3-t-d
a-structure-for-the-representation-of-knowledge-a-proposal-for-a-micro-actor,https://www.ijcai.org/Proceedings/77-1/Papers/036.pdf,representation-of-knowledge-3-t-d
the-declarative-representation-and-procedural-simulation-of-causality-in-physical-mechanisms,https://www.ijcai.org/Proceedings/77-1/Papers/037.pdf,representation-of-knowledge-4-w-a
a-knowledge-based-scheduling-program,https://www.ijcai.org/Proceedings/77-1/Papers/038.pdf,representation-of-knowledge-4-w-a
a-procedural-model-of-recognition,https://www.ijcai.org/Proceedings/77-1/Papers/039.pdf,representation-of-knowledge-4-w-a
representation-of-actions-that-have-side-effects,https://www.ijcai.org/Proceedings/77-1/Papers/039A.pdf,representation-of-knowledge-4-w-a
inferences-in-quantified-semantic-networks,https://www.ijcai.org/Proceedings/77-1/Papers/040.pdf,representation-of-knowledge-4-w-a
towards-a-combined-representation-for-spacial-and-temporal-reference,https://www.ijcai.org/Proceedings/77-1/Papers/041.pdf,representation-of-knowledge-4-w-a
an-overview-of-a-procedural-approach-to-semantic-networks,https://www.ijcai.org/Proceedings/77-1/Papers/042.pdf,representation-of-knowledge-4-w-a
representing-numbers-in-semantic-networks-prolegomena,https://www.ijcai.org/Proceedings/77-1/Papers/043.pdf,representation-of-knowledge-4-w-a
specification-overlays-an-application-of-partitioned-semantic-networks,https://www.ijcai.org/Proceedings/77-1/Papers/060.pdf,representation-of-knowledge-4-w-a
representations-of-knowledge-in-a-program-for-solving-physics-problems,https://www.ijcai.org/Proceedings/77-1/Papers/045.pdf,representation-of-knowledge-6-w-d
modelling-spatial-knowledge,https://www.ijcai.org/Proceedings/77-1/Papers/046.pdf,representation-of-knowledge-6-w-d
multiple-representations-of-knowledge-in-a-mechanics-problem-solver,https://www.ijcai.org/Proceedings/77-1/Papers/047.pdf,representation-of-knowledge-6-w-d
version-spaces-a-candidate-elimination-approach-to-rule-learning,https://www.ijcai.org/Proceedings/77-1/Papers/048.pdf,representation-of-knowledge-6-w-d
annotated-production-systems-a-model-for-skill-acquisition,https://www.ijcai.org/Proceedings/77-1/Papers/049.pdf,representation-of-knowledge-6-w-d
knowledge-guided-learning-of-structural-descriptions,https://www.ijcai.org/Proceedings/77-1/Papers/050.pdf,representation-of-knowledge-6-w-d
a-system-of-programs-for-computer-aided-induction-a-summary,https://www.ijcai.org/Proceedings/77-1/Papers/051.pdf,representation-of-knowledge-6-w-d
nteractive-transfer-of-expertise-acquisition-of-new-inference-rules,https://www.ijcai.org/Proceedings/77-1/Papers/052.pdf,knowledge-acquisition-2-w-a
the-reformulation-approach-to-building-expert-systems,https://www.ijcai.org/Proceedings/77-1/Papers/053.pdf,knowledge-acquisition-2-w-a
an-interactive-program-for-conversational-elecitation-of-decision-structures,https://www.ijcai.org/Proceedings/77-1/Papers/054.pdf,knowledge-acquisition-2-w-a
problems-in-building-an-instructable-production-system,https://www.ijcai.org/Proceedings/77-1/Papers/055.pdf,knowledge-acquisition-2-w-a
a-model-for-learning-systems,https://www.ijcai.org/Proceedings/77-1/Papers/056.pdf,knowledge-acquisition-3-w-c
bacon-a-production-system-that-discovers-empirical-laws,https://www.ijcai.org/Proceedings/77-1/Papers/057.pdf,knowledge-acquisition-3-w-c
analogical-reasoning-in-problem-solving,https://www.ijcai.org/Proceedings/77-1/Papers/057a.pdf,knowledge-acquisition-3-w-c
learning-simple-arithmetic,https://www.ijcai.org/Proceedings/77-1/Papers/058.pdf,knowledge-acquisition-3-w-c
concept-decomposition-as-a-method-of-concept-formation,https://www.ijcai.org/Proceedings/77-1/Papers/059.pdf,knowledge-acquisition-3-w-c
analysis-of-an-extended-concept-learning-task,https://www.ijcai.org/Proceedings/77-1/Papers/044.pdf,knowledge-acquisition-3-w-c
induction-of-relational-productions-in-the-presence-of-background-information,https://www.ijcai.org/Proceedings/77-1/Papers/061.pdf,knowledge-acquisition
knowledge-acquisition-from-structural-descriptions,https://www.ijcai.org/Proceedings/77-1/Papers/062.pdf,knowledge-acquisition
strategies-for-mechanizing-structural-induction,https://www.ijcai.org/Proceedings/77-1/Papers/063.pdf,knowledge-acquisition
modelling-distributed-systems,https://www.ijcai.org/Proceedings/77-1/Papers/064.pdf,knowledge-acquisition
understanding-and-improving-lisp-programs,https://www.ijcai.org/Proceedings/77-1/Papers/064a.pdf,knowledge-acquisition
automatic-program-annotation,https://www.ijcai.org/Proceedings/77-1/Papers/065.pdf,knowledge-acquisition
toward-automatic-debugging-of-compilers,https://www.ijcai.org/Proceedings/77-1/Papers/066.pdf,knowledge-acquisition
a-summary-of-the-psi-program-synthesis-system,https://www.ijcai.org/Proceedings/77-1/Papers/067.pdf,knowledge-acquisition
a-knowledge-based-system-for-automatic-program-construction,https://www.ijcai.org/Proceedings/77-1/Papers/068.pdf,knowledge-acquisition
informality-in-program-specifications,https://www.ijcai.org/Proceedings/77-1/Papers/069.pdf,knowledge-acquisition
meta-evaluation-as-a-tool-for-program-understanding,https://www.ijcai.org/Proceedings/77-1/Papers/069a.pdf,knowledge-acquisition
the-use-of-a-domain-model-in-understanding-informal-process-descriptions,https://www.ijcai.org/Proceedings/77-1/Papers/070.pdf,knowledge-acquisition
the-automatic-synthesis-of-systems-of-recursive-programs,https://www.ijcai.org/Proceedings/77-1/Papers/071.pdf,aids-to-programming-3-h-d
sisp-1-an-interactive-system-able-to-synthesize-functions-from-examples,https://www.ijcai.org/Proceedings/77-1/Papers/071a.pdf,aids-to-programming-3-h-d
predicate-logic-a-calculus-for-the-formal-derivation-of-programs,https://www.ijcai.org/Proceedings/77-1/Papers/072.pdf,aids-to-programming-3-h-d
eg-a-case-study-in-problem-solving-with-king-and-pawn-endings,https://www.ijcai.org/Proceedings/77-1/Papers/073.pdf,problem-solving-and-search
experiences-in-evaluation-with-bkg-a-program-that-plays-backgammon,https://www.ijcai.org/Proceedings/77-1/Papers/074.pdf,problem-solving-and-search
exactly-how-good-are-heuristics-toward-a-realistic-predictive-theory-of-best-first-search,https://www.ijcai.org/Proceedings/77-1/Papers/075.pdf,problem-solving-and-search
a-comparsion-of-three-problem-solving-methods,https://www.ijcai.org/Proceedings/77-1/Papers/076.pdf,problem-solving-and-search
a-theory-for-the-complete-mechanization-of-a-gps-type-problem-solver,https://www.ijcai.org/Proceedings/77-1/Papers/076a.pdf,problem-solving-and-search
a-general-backtrack-algorithm-that-eliminates-most-redundant-tests,https://www.ijcai.org/Proceedings/77-1/Papers/076b.pdf,problem-solving-and-search
generality-and-computational-cost,https://www.ijcai.org/Proceedings/77-1/Papers/076c.pdf,problem-solving-and-search
whisper-a-problem-solving-system-utilizing-diagrams-and-a-parallel-processing-retina,https://www.ijcai.org/Proceedings/77-1/Papers/077.pdf,problem-solving-and-search-3-w-d
the-role-of-preprocessing-in-problem-solving-systems,https://www.ijcai.org/Proceedings/77-1/Papers/078.pdf,problem-solving-and-search-3-w-d
the-contract-net-a-formalism-for-the-control-of-distributed-problem-solving,https://www.ijcai.org/Proceedings/77-1/Papers/078a.pdf,problem-solving-and-search-3-w-d
planning-in-the-world-of-the-air-traffic-controller,https://www.ijcai.org/Proceedings/77-1/Papers/079.pdf,problem-solving-and-search-4-h-c
plan-recognition-using-a-hypothesize-and-revise-paradigm,https://www.ijcai.org/Proceedings/77-1/Papers/080.pdf,problem-solving-and-search-4-h-c
subgoal-protection-and-unravelling-during-plan-synthesis,https://www.ijcai.org/Proceedings/77-1/Papers/081.pdf,problem-solving-and-search-4-h-c
using-and-re-using-partial-plans,https://www.ijcai.org/Proceedings/77-1/Papers/082.pdf,problem-solving-and-search-4-h-c
the-coordination-of-multiple-goal-satisfaction,https://www.ijcai.org/Proceedings/77-1/Papers/083.pdf,problem-solving-and-search-4-h-c
can-domain-specific-knowledge-be-generalized,https://www.ijcai.org/Proceedings/77-1/Papers/084.pdf,problem-solving-and-search-5-h-d
thinglab-an-object-oriented-system-for-building-simulations-using-constraints,https://www.ijcai.org/Proceedings/77-1/Papers/085.pdf,problem-solving-and-search-5-h-d
failure-handling-in-a-dialogue-system,https://www.ijcai.org/Proceedings/77-1/Papers/086.pdf,problem-solving-and-search-5-h-d
representing-semantic-information-in-pulley-problems,https://www.ijcai.org/Proceedings/77-1/Papers/087.pdf,problem-solving-and-search-5-h-d
set-variables,https://www.ijcai.org/Proceedings/77-1/Papers/088.pdf,theorem-proving-i-m-c
a-lemma-driven-automatic-theorem-prover-for-recursive-function-theory,https://www.ijcai.org/Proceedings/77-1/Papers/089.pdf,theorem-proving-i-m-c
improving-the-efficiency-of-higher-order-unification,https://www.ijcai.org/Proceedings/77-1/Papers/090.pdf,theorem-proving-i-m-c
an-algorithm-for-reasoning-about-equality,https://www.ijcai.org/Proceedings/77-1/Papers/091.pdf,theorem-proving-i-m-c
unification-of-ldempotent-functions,https://www.ijcai.org/Proceedings/77-1/Papers/092.pdf,theorem-proving-i-m-c
a-hierarchical-approach-to-theorem-proving,https://www.ijcai.org/Proceedings/77-1/Papers/093.pdf,theorem-proving-2-m-d
a-theorem-prover-for-elementary-set-theory,https://www.ijcai.org/Proceedings/77-1/Papers/094.pdf,theorem-proving-2-m-d
theorem-proving-by-covering-expressions,https://www.ijcai.org/Proceedings/77-1/Papers/095.pdf,theorem-proving-2-m-d
theorem-proving-with-structure-sharing-and-efficient-unification,https://www.ijcai.org/Proceedings/77-1/Papers/096.pdf,theorem-proving-2-m-d
formal-grammars-as-models-of-logic-derivations,https://www.ijcai.org/Proceedings/77-1/Papers/097.pdf,theorem-proving-3-t-c
a-proof-checker-for-dynamic-logic,https://www.ijcai.org/Proceedings/77-1/Papers/098.pdf,theorem-proving-3-t-c
in-defense-of-logic,https://www.ijcai.org/Proceedings/77-1/Papers/099.pdf,theorem-proving-3-t-c
theorem-proving-in-type-theory,https://www.ijcai.org/Proceedings/77-1/Papers/100.pdf,theorem-proving-3-t-c
a-mechanized-proof-procedure-for-free-intensional-logics,https://www.ijcai.org/Proceedings/77-1/Papers/101.pdf,theorem-proving-3-t-c
verification-vision-for-programmable-assembly,https://www.ijcai.org/Proceedings/77-2/Papers/001.pdf,august-22-25-1977
a-stereo-vision-system-for-an-autonomous-vehicle,https://www.ijcai.org/Proceedings/77-2/Papers/002.pdf,august-22-25-1977
a-system-for-stereo-computer-vision-with-geometric-models,https://www.ijcai.org/Proceedings/77-2/Papers/003.pdf,august-22-25-1977
towards-automatic-visual-obstacle-avoidance,https://www.ijcai.org/Proceedings/77-2/Papers/003A.pdf,august-22-25-1977
recognition-using-semantic-constraints,https://www.ijcai.org/Proceedings/77-2/Papers/004.pdf,august-22-25-1977
the-locus-model-of-search-and-its-use-in-image-interpretation,https://www.ijcai.org/Proceedings/77-2/Papers/005.pdf,august-22-25-1977
steps-towards-the-representation-of-complex-three-dimensional-objects,https://www.ijcai.org/Proceedings/77-2/Papers/005A.pdf,august-22-25-1977
a-recognition-cone-perceptual-system-brief-test-results,https://www.ijcai.org/Proceedings/77-2/Papers/005B.pdf,august-22-25-1977
on-reading-sketch-maps,https://www.ijcai.org/Proceedings/77-2/Papers/006.pdf,august-22-25-1977
generation-of-descriptions-for-line-drawings,https://www.ijcai.org/Proceedings/77-2/Papers/007.pdf,august-22-25-1977
computer-interpretation-of-peanuts-cartoons,https://www.ijcai.org/Proceedings/77-2/Papers/008.pdf,august-22-25-1977
understanding-a-simple-cartoon-film-by-a-computer-vision-system,https://www.ijcai.org/Proceedings/77-2/Papers/009.pdf,august-22-25-1977
some-notes-on-motion-understanding,https://www.ijcai.org/Proceedings/77-2/Papers/010.pdf,august-22-25-1977
separating-non-stationary-from-stationary-scene-components-in-a-sequence-of-real-world-tv-images,https://www.ijcai.org/Proceedings/77-2/Papers/011.pdf,august-22-25-1977
change-detection-and-analysis-in-multispectral-images,https://www.ijcai.org/Proceedings/77-2/Papers/012.pdf,august-22-25-1977
analysing-sequences-of-tv-frames,https://www.ijcai.org/Proceedings/77-2/Papers/013.pdf,august-22-25-1977
a-methodology-for-real-time-scene-analysis,https://www.ijcai.org/Proceedings/77-2/Papers/014.pdf,august-22-25-1977
reconstruction-of-curved-surface-bodies-from-a-set-of-imperfect-projections,https://www.ijcai.org/Proceedings/77-2/Papers/015.pdf,august-22-25-1977
a-cooperative-algorithm-for-determining-surface-orientation-from-a-single-view,https://www.ijcai.org/Proceedings/77-2/Papers/016.pdf,august-22-25-1977
segmentation-processes-in-the-visions-system,https://www.ijcai.org/Proceedings/77-2/Papers/017.pdf,august-22-25-1977
model-building-in-the-visions-system,https://www.ijcai.org/Proceedings/77-2/Papers/018.pdf,august-22-25-1977
between-regions-and-objects-surfaces-and-volumes,https://www.ijcai.org/Proceedings/77-2/Papers/019.pdf,august-22-25-1977
towards-a-science-of-image-understanding,https://www.ijcai.org/Proceedings/77-2/Papers/019A.pdf,august-22-25-1977
three-dimensional-modeling,https://www.ijcai.org/Proceedings/77-2/Papers/020.pdf,august-22-25-1977
human-vision-paradox-implicates-relaxation-model,https://www.ijcai.org/Proceedings/77-2/Papers/021.pdf,august-22-25-1977
recognition-and-depth-perception-of-objects-in-real-world-scenes,https://www.ijcai.org/Proceedings/77-2/Papers/022.pdf,august-22-25-1977
image-compression-and-reconstruction-using-feature-extraction,https://www.ijcai.org/Proceedings/77-2/Papers/023.pdf,august-22-25-1977
parametric-correspondence-and-chamfer-matching-two-new-techniques-for-image-matching,https://www.ijcai.org/Proceedings/77-2/Papers/024.pdf,august-22-25-1977
an-approach-to-knowledge-directed-image-analysis,https://www.ijcai.org/Proceedings/77-2/Papers/024A.pdf,august-22-25-1977
a-computer-system-for-visual-recognition-using-active-knowledge,https://www.ijcai.org/Proceedings/77-2/Papers/025.pdf,august-22-25-1977
model-based-vision-system-for-scenes-containing-multiple-parts,https://www.ijcai.org/Proceedings/77-2/Papers/026.pdf,august-22-25-1977
an-automatic-position-recognition-technique-for-lsi-assembly,https://www.ijcai.org/Proceedings/77-2/Papers/027.pdf,august-22-25-1977
image-segmentation-technique-for-locating-automotive-parts-on-belt-conveyors,https://www.ijcai.org/Proceedings/77-2/Papers/028.pdf,august-22-25-1977
experiments-in-map-guided-photo-interpretation,https://www.ijcai.org/Proceedings/77-2/Papers/029.pdf,august-22-25-1977
automatic-rib-detection-in-chest-radiographs,https://www.ijcai.org/Proceedings/77-2/Papers/030.pdf,august-22-25-1977
knowledge-base-driven-analysis-of-cinecardioangiograms,https://www.ijcai.org/Proceedings/77-2/Papers/030A.pdf,august-22-25-1977
detection-of-elliptic-and-linear-edges-by-searching-two-parameter-spaces,https://www.ijcai.org/Proceedings/77-2/Papers/031.pdf,august-22-25-1977
range-data-understanding-guided-by-a-junction-dictionary,https://www.ijcai.org/Proceedings/77-2/Papers/032.pdf,august-22-25-1977
rapid-computation-of-fourier-texture-descriptors,https://www.ijcai.org/Proceedings/77-2/Papers/033.pdf,august-22-25-1977
computation-of-immediate-texture-discrimination,https://www.ijcai.org/Proceedings/77-2/Papers/034.pdf,august-22-25-1977
toward-consistent-descriptions-in-vision-systems,https://www.ijcai.org/Proceedings/77-2/Papers/035.pdf,august-22-25-1977
lama-a-language-for-automatic-mechanical-assembly,https://www.ijcai.org/Proceedings/77-2/Papers/036.pdf,august-22-25-1977
force-control-in-coordination-of-two-arms,https://www.ijcai.org/Proceedings/77-2/Papers/037.pdf,august-22-25-1977
a-practical-manipulator-system,https://www.ijcai.org/Proceedings/77-2/Papers/038.pdf,august-22-25-1977
recent-work-with-the-al-system,https://www.ijcai.org/Proceedings/77-2/Papers/039.pdf,august-22-25-1977
robot-learning-and-error-correction,https://www.ijcai.org/Proceedings/77-2/Papers/040.pdf,august-22-25-1977
collision-detection-and-avoidance-in-computer-controlled-manipulators,https://www.ijcai.org/Proceedings/77-2/Papers/041.pdf,august-22-25-1977
the-navigation-system-of-the-jpl-robot,https://www.ijcai.org/Proceedings/77-2/Papers/042.pdf,august-22-25-1977
workpiece-orientation-correction-with-a-robot-arm-using-visual-information,https://www.ijcai.org/Proceedings/77-2/Papers/043.pdf,august-22-25-1977
autonomous-guidance-and-control-of-a-roving-robot,https://www.ijcai.org/Proceedings/77-2/Papers/044.pdf,august-22-25-1977
a-model-for-motor-control-and-learning,https://www.ijcai.org/Proceedings/77-2/Papers/045.pdf,august-22-25-1977
a-scanning-laser-rangefinder-for-a-robotic-vechicle,https://www.ijcai.org/Proceedings/77-2/Papers/046.pdf,august-22-25-1977
a-random-access-picture-digitizer-display-and-memory-system,https://www.ijcai.org/Proceedings/77-2/Papers/047.pdf,august-22-25-1977
goalem-from-prague,https://www.ijcai.org/Proceedings/77-2/Papers/048.pdf,august-22-25-1977
a-variable-capacitance-touch-sensor,https://www.ijcai.org/Proceedings/77-2/Papers/049.pdf,august-22-25-1977
structured-planning-and-debugging,https://www.ijcai.org/Proceedings/77-2/Papers/050.pdf,august-22-25-1977
a-system-which-allows-students-to-explore-algorithms,https://www.ijcai.org/Proceedings/77-2/Papers/051.pdf,august-22-25-1977
the-flow-tutor-a-schema-based-tutorial-system,https://www.ijcai.org/Proceedings/77-2/Papers/052.pdf,august-22-25-1977
the-use-of-models-in-a-rule-based-consultation-system,https://www.ijcai.org/Proceedings/77-2/Papers/053.pdf,august-22-25-1977
an-automated-consultant-for-macsyma,https://www.ijcai.org/Proceedings/77-2/Papers/054.pdf,august-22-25-1977
a-retrospective-view-of-the-hearsay-ii-architecture,https://www.ijcai.org/Proceedings/77-2/Papers/055.pdf,august-22-25-1977
levels-of-pattern-description-in-learning,https://www.ijcai.org/Proceedings/77-2/Papers/056.pdf,august-22-25-1977
program-inference-from-traces-using-multiple-knowledge-sources,https://www.ijcai.org/Proceedings/77-2/Papers/057.pdf,august-22-25-1977
delayed-interpretation-using-processing-notes,https://www.ijcai.org/Proceedings/77-2/Papers/057A.pdf,august-22-25-1977
examiner-a-system-using-contextual-knowledge-for-analysis-of-diagnostic-behavior,https://www.ijcai.org/Proceedings/77-2/Papers/058.pdf,august-22-25-1977
a-digitalis-therapy-advisor-with-explanations,https://www.ijcai.org/Proceedings/77-2/Papers/059.pdf,august-22-25-1977
a-model-based-consultation-system-for-the-long-term-management-of-glaucoma,https://www.ijcai.org/Proceedings/77-2/Papers/060.pdf,august-22-25-1977
automated-theory-formation-in-mathematics,https://www.ijcai.org/Proceedings/77-2/Papers/061.pdf,august-22-25-1977
