title,main link,supplemental link
a-continuous-speech-recognition-system-embedding-mlp-into-hmm,http://papers.nips.cc/paper/222-a-continuous-speech-recognition-system-embedding-mlp-into-hmm.pdf,
hmm-speech-recognition-with-neural-net-discrimination,http://papers.nips.cc/paper/192-hmm-speech-recognition-with-neural-net-discrimination.pdf,
connectionist-architectures-for-multi-speaker-phoneme-recognition,http://papers.nips.cc/paper/213-connectionist-architectures-for-multi-speaker-phoneme-recognition.pdf,
training-stochastic-model-recognition-algorithms-as-networks-can-lead-to-maximum-mutual-information-estimation-of-parameters,http://papers.nips.cc/paper/195-training-stochastic-model-recognition-algorithms-as-networks-can-lead-to-maximum-mutual-information-estimation-of-parameters.pdf,
speaker-independent-speech-recognition-with-neural-networks-and-speech-knowledge,http://papers.nips.cc/paper/273-speaker-independent-speech-recognition-with-neural-networks-and-speech-knowledge.pdf,
the-effects-of-circuit-integration-on-a-feature-map-vector-quantizer,http://papers.nips.cc/paper/248-the-effects-of-circuit-integration-on-a-feature-map-vector-quantizer.pdf,
combining-visual-and-acoustic-speech-signals-with-a-neural-network-improves-intelligibility,http://papers.nips.cc/paper/290-combining-visual-and-acoustic-speech-signals-with-a-neural-network-improves-intelligibility.pdf,
using-a-translation-invariant-neural-network-to-diagnose-heart-arrhythmia,http://papers.nips.cc/paper/257-using-a-translation-invariant-neural-network-to-diagnose-heart-arrhythmia.pdf,
a-neural-network-for-real-time-signal-processing,http://papers.nips.cc/paper/284-a-neural-network-for-real-time-signal-processing.pdf,
learning-aspect-graph-representations-from-view-sequences,http://papers.nips.cc/paper/230-learning-aspect-graph-representations-from-view-sequences.pdf,
traffic-recognizing-objects-using-hierarchical-reference-frame-transformations,http://papers.nips.cc/paper/241-traffic-recognizing-objects-using-hierarchical-reference-frame-transformations.pdf,
a-self-organizing-multiple-view-representation-of-3d-objects,http://papers.nips.cc/paper/240-a-self-organizing-multiple-view-representation-of-3d-objects.pdf,
contour-map-encoding-of-shape-for-early-vision,http://papers.nips.cc/paper/190-contour-map-encoding-of-shape-for-early-vision.pdf,
neurally-inspired-plasticity-in-oculomotor-processes,http://papers.nips.cc/paper/266-neurally-inspired-plasticity-in-oculomotor-processes.pdf,
model-based-image-compression-and-adaptive-data-representation-by-interacting-filter-banks,http://papers.nips.cc/paper/264-model-based-image-compression-and-adaptive-data-representation-by-interacting-filter-banks.pdf,
neuronal-group-selection-theory-a-grounding-in-robotics,http://papers.nips.cc/paper/204-neuronal-group-selection-theory-a-grounding-in-robotics.pdf,
using-local-models-to-control-movement,http://papers.nips.cc/paper/289-using-local-models-to-control-movement.pdf,
learning-to-control-an-unstable-system-with-forward-modeling,http://papers.nips.cc/paper/199-learning-to-control-an-unstable-system-with-forward-modeling.pdf,
a-self-organizing-associative-memory-system-for-control-applications,http://papers.nips.cc/paper/251-a-self-organizing-associative-memory-system-for-control-applications.pdf,
operational-fault-tolerance-of-cmac-networks,http://papers.nips.cc/paper/283-operational-fault-tolerance-of-cmac-networks.pdf,
neural-network-weight-matrix-synthesis-using-optimal-control-techniques,http://papers.nips.cc/paper/191-neural-network-weight-matrix-synthesis-using-optimal-control-techniques.pdf,
generalized-hopfield-networks-and-nonlinear-optimization,http://papers.nips.cc/paper/280-generalized-hopfield-networks-and-nonlinear-optimization.pdf,
incremental-parsing-by-modular-recurrent-connectionist-networks,http://papers.nips.cc/paper/201-incremental-parsing-by-modular-recurrent-connectionist-networks.pdf,
a-computational-basis-for-phonology,http://papers.nips.cc/paper/268-a-computational-basis-for-phonology.pdf,
higher-order-recurrent-networks-and-grammatical-inference,http://papers.nips.cc/paper/243-higher-order-recurrent-networks-and-grammatical-inference.pdf,
bayesian-inference-of-regular-grammar-and-markov-source-models,http://papers.nips.cc/paper/231-bayesian-inference-of-regular-grammar-and-markov-source-models.pdf,
handwritten-digit-recognition-with-a-back-propagation-network,http://papers.nips.cc/paper/293-handwritten-digit-recognition-with-a-back-propagation-network.pdf,
recognizing-hand-printed-letters-and-digits,http://papers.nips.cc/paper/267-recognizing-hand-printed-letters-and-digits.pdf,
a-large-scale-neural-network-which-recognizes-handwritten-kanji-characters,http://papers.nips.cc/paper/211-a-large-scale-neural-network-which-recognizes-handwritten-kanji-characters.pdf,
a-neural-network-to-detect-homologies-in-proteins,http://papers.nips.cc/paper/214-a-neural-network-to-detect-homologies-in-proteins.pdf,
rule-representations-in-a-connectionist-chunker,http://papers.nips.cc/paper/216-rule-representations-in-a-connectionist-chunker.pdf,
discovering-the-structure-of-a-reactive-environment-by-exploration,http://papers.nips.cc/paper/292-discovering-the-structure-of-a-reactive-environment-by-exploration.pdf,
designing-application-specific-neural-networks-using-the-genetic-algorithm,http://papers.nips.cc/paper/263-designing-application-specific-neural-networks-using-the-genetic-algorithm.pdf,
predicting-weather-using-a-genetic-memory-a-combination-of-kanerva-s-sparse-distributed-memory-with-holland-s-genetic-algorithms,http://papers.nips.cc/paper/269-predicting-weather-using-a-genetic-memory-a-combination-of-kanervas-sparse-distributed-memory-with-hollands-genetic-algorithms.pdf,
neural-network-visualization,http://papers.nips.cc/paper/286-neural-network-visualization.pdf,
sigma-pi-learning-on-radial-basis-functions-and-cortical-associative-learning,http://papers.nips.cc/paper/282-sigma-pi-learning-on-radial-basis-functions-and-cortical-associative-learning.pdf,
algorithms-for-better-representation-and-faster-learning-in-radial-basis-function-networks,http://papers.nips.cc/paper/242-algorithms-for-better-representation-and-faster-learning-in-radial-basis-function-networks.pdf,
learning-in-higher-order-artificial-dendritic-trees,http://papers.nips.cc/paper/202-learning-in-higher-order-artificial-dendritic-trees.pdf,
adjoint-operator-algorithms-for-faster-learning-in-dynamical-neural-networks,http://papers.nips.cc/paper/262-adjoint-operator-algorithms-for-faster-learning-in-dynamical-neural-networks.pdf,
discovering-high-order-features-with-mean-field-modules,http://papers.nips.cc/paper/260-discovering-high-order-features-with-mean-field-modules.pdf,
the-chir-algorithm-for-feed-forward-networks-with-binary-weights,http://papers.nips.cc/paper/205-the-chir-algorithm-for-feed-forward-networks-with-binary-weights.pdf,
the-cascade-correlation-learning-architecture,http://papers.nips.cc/paper/207-the-cascade-correlation-learning-architecture.pdf,
meiosis-networks,http://papers.nips.cc/paper/227-meiosis-networks.pdf,
the-cocktail-party-problem-speech-data-signal-separation-comparison-between-backpropagation-and-sonn,http://papers.nips.cc/paper/265-the-cocktail-party-problem-speechdata-signal-separation-comparison-between-backpropagation-and-sonn.pdf,
generalization-and-scaling-in-reinforcement-learning,http://papers.nips.cc/paper/208-generalization-and-scaling-in-reinforcement-learning.pdf,
the-moving-targets-training-algorithm,http://papers.nips.cc/paper/233-the-moving-targets-training-algorithm.pdf,
training-connectionist-networks-with-queries-and-selective-sampling,http://papers.nips.cc/paper/261-training-connectionist-networks-with-queries-and-selective-sampling.pdf,
maximum-likelihood-competitive-learning,http://papers.nips.cc/paper/225-maximum-likelihood-competitive-learning.pdf,
unsupervised-learning-in-neurodynamics-using-the-phase-velocity-field-approach,http://papers.nips.cc/paper/209-unsupervised-learning-in-neurodynamics-using-the-phase-velocity-field-approach.pdf,
a-method-for-the-associative-storage-of-analog-vectors,http://papers.nips.cc/paper/206-a-method-for-the-associative-storage-of-analog-vectors.pdf,
optimal-brain-damage,http://papers.nips.cc/paper/250-optimal-brain-damage.pdf,
asymptotic-convergence-of-backpropagation-numerical-experiments,http://papers.nips.cc/paper/238-asymptotic-convergence-of-backpropagation-numerical-experiments.pdf,
comparing-the-performance-of-connectionist-and-statistical-classifiers-on-an-image-segmentation-problem,http://papers.nips.cc/paper/236-comparing-the-performance-of-connectionist-and-statistical-classifiers-on-an-image-segmentation-problem.pdf,
performance-comparisons-between-backpropagation-networks-and-classification-trees-on-three-real-world-applications,http://papers.nips.cc/paper/203-performance-comparisons-between-backpropagation-networks-and-classification-trees-on-three-real-world-applications.pdf,
generalization-and-parameter-estimation-in-feedforward-nets-some-experiments,http://papers.nips.cc/paper/275-generalization-and-parameter-estimation-in-feedforward-nets-some-experiments.pdf,
subgrouping-reduces-complexity-and-speeds-up-learning-in-recurrent-networks,http://papers.nips.cc/paper/253-subgrouping-reduces-complexity-and-speeds-up-learning-in-recurrent-networks.pdf,
dynamic-behavior-of-constained-back-propagation-networks,http://papers.nips.cc/paper/197-dynamic-behavior-of-constained-back-propagation-networks.pdf,
synergy-of-clustering-multiple-back-propagation-networks,http://papers.nips.cc/paper/228-synergy-of-clustering-multiple-back-propagation-networks.pdf,
coupled-markov-random-fields-and-mean-field-theory,http://papers.nips.cc/paper/270-coupled-markov-random-fields-and-mean-field-theory.pdf,
complexity-of-finite-precision-neural-network-classifier,http://papers.nips.cc/paper/277-complexity-of-finite-precision-neural-network-classifier.pdf,
the-perceptron-algorithm-is-fast-for-non-malicious-distributions,http://papers.nips.cc/paper/226-the-perceptron-algorithm-is-fast-for-non-malicious-distributions.pdf,
sequential-decision-problems-and-neural-networks,http://papers.nips.cc/paper/194-sequential-decision-problems-and-neural-networks.pdf,
analysis-of-linsker-s-simulations-of-hebbian-rules,http://papers.nips.cc/paper/193-analysis-of-linskers-simulations-of-hebbian-rules.pdf,
analog-neural-networks-of-limited-precision-i-computing-with-multilinear-threshold-functions,http://papers.nips.cc/paper/232-analog-neural-networks-of-limited-precision-i-computing-with-multilinear-threshold-functions.pdf,
time-dependent-adaptive-neural-networks,http://papers.nips.cc/paper/212-time-dependent-adaptive-neural-networks.pdf,
a-neural-network-for-feature-extraction,http://papers.nips.cc/paper/244-a-neural-network-for-feature-extraction.pdf,
on-the-distribution-of-the-number-of-local-minima-of-a-random-function-on-a-graph,http://papers.nips.cc/paper/274-on-the-distribution-of-the-number-of-local-minima-of-a-random-function-on-a-graph.pdf,
a-cost-function-for-internal-representations,http://papers.nips.cc/paper/229-a-cost-function-for-internal-representations.pdf,
an-analog-vlsi-model-of-adaptation-in-the-vestibulo-ocular-reflex,http://papers.nips.cc/paper/258-an-analog-vlsi-model-of-adaptation-in-the-vestibulo-ocular-reflex.pdf,
real-time-computer-vision-and-robotics-using-analog-vlsi-circuits,http://papers.nips.cc/paper/218-real-time-computer-vision-and-robotics-using-analog-vlsi-circuits.pdf,
a-reconfigurable-analog-vlsi-neural-network-chip,http://papers.nips.cc/paper/237-a-reconfigurable-analog-vlsi-neural-network-chip.pdf,
digital-analog-hybrid-synapse-chips-for-electronic-neural-networks,http://papers.nips.cc/paper/239-digital-analog-hybrid-synapse-chips-for-electronic-neural-networks.pdf,
analog-circuits-for-constrained-optimization,http://papers.nips.cc/paper/245-analog-circuits-for-constrained-optimization.pdf,
pulse-firing-neural-chips-for-hundreds-of-neurons,http://papers.nips.cc/paper/215-pulse-firing-neural-chips-for-hundreds-of-neurons.pdf,
vlsi-implementation-of-a-high-capacity-neural-network-associative-memory,http://papers.nips.cc/paper/217-vlsi-implementation-of-a-high-capacity-neural-network-associative-memory.pdf,
an-efficient-implementation-of-the-back-propagation-algorithm-on-the-connection-machine-cm-2,http://papers.nips.cc/paper/281-an-efficient-implementation-of-the-back-propagation-algorithm-on-the-connection-machine-cm-2.pdf,
performance-of-connectionist-learning-algorithms-on-2-d-simd-processor-arrays,http://papers.nips.cc/paper/256-performance-of-connectionist-learning-algorithms-on-2-d-simd-processor-arrays.pdf,
dataflow-architectures-flexible-platforms-for-neural-network-simulation,http://papers.nips.cc/paper/291-dataflow-architectures-flexible-platforms-for-neural-network-simulation.pdf,
neural-networks-the-early-days,http://papers.nips.cc/paper/198-neural-networks-the-early-days.pdf,
